"year_season","date","gridID","start_time","time_segment","common_name","number","distance","HSF","remarks","scientific_name","dataType"
"2024 Winter","2024-Dec-16","H12",NA,NA,"Southern Hill Myna",76,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","H13",NA,NA,"Southern Hill Myna",7,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","I09",NA,NA,"Southern Hill Myna",3,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","I13",NA,NA,"Southern Hill Myna",62,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","J09",NA,NA,"Southern Hill Myna",2,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","J10",NA,NA,"Southern Hill Myna",2,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","J11",NA,NA,"Southern Hill Myna",57,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","J13",NA,NA,"Southern Hill Myna",2,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","K09",NA,NA,"Southern Hill Myna",14,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","K10",NA,NA,"Southern Hill Myna",10,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","K11",NA,NA,"Southern Hill Myna",28,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","K12",NA,NA,"Southern Hill Myna",1,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","L09",NA,NA,"Southern Hill Myna",14,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","L11",NA,NA,"Southern Hill Myna",2,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","L13",NA,NA,"Southern Hill Myna",31,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","M10",NA,NA,"Southern Hill Myna",1,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-16","M13",NA,NA,"Southern Hill Myna",2,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-17","H14",NA,NA,"Southern Hill Myna",7,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-17","H15",NA,NA,"Southern Hill Myna",3,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-17","L15",NA,NA,"Southern Hill Myna",2,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-17","L16",NA,NA,"Southern Hill Myna",1,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-17","L17",NA,NA,"Southern Hill Myna",15,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-17","M15",NA,NA,"Southern Hill Myna",5,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-17","N16",NA,NA,"Southern Hill Myna",3,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-18","G09",NA,NA,"Southern Hill Myna",1,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-18","H06",NA,NA,"Southern Hill Myna",1,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-18","I07",NA,NA,"Southern Hill Myna",3,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-18","J04",NA,NA,"Southern Hill Myna",4,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-18","J05",NA,NA,"Southern Hill Myna",2,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-18","J07",NA,NA,"Southern Hill Myna",4,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-18","J08",NA,NA,"Southern Hill Myna",2,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-18","K04",NA,NA,"Southern Hill Myna",6,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-18","K06",NA,NA,"Southern Hill Myna",10,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-18","K08",NA,NA,"Southern Hill Myna",13,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-18","N08",NA,NA,"Southern Hill Myna",2,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-18","O08",NA,NA,"Southern Hill Myna",3,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-18","P08",NA,NA,"Southern Hill Myna",12,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","A01",NA,NA,"Southern Hill Myna",62,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","B01",NA,NA,"Southern Hill Myna",20,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","B02",NA,NA,"Southern Hill Myna",1,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","C01",NA,NA,"Southern Hill Myna",10,NA,NA,NA,"Gracula indica","acoustic_data"
NA,"2024-Dec-19","CO2",NA,NA,"Southern Hill Myna",27,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","D02",NA,NA,"Southern Hill Myna",25,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","D03",NA,NA,"Southern Hill Myna",2,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","E02",NA,NA,"Southern Hill Myna",1,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","E03",NA,NA,"Southern Hill Myna",2,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","E04",NA,NA,"Southern Hill Myna",1,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","F02",NA,NA,"Southern Hill Myna",7,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","F03",NA,NA,"Southern Hill Myna",59,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","F04",NA,NA,"Southern Hill Myna",37,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","G03",NA,NA,"Southern Hill Myna",42,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","G04",NA,NA,"Southern Hill Myna",54,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","H05",NA,NA,"Southern Hill Myna",1,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Winter","2024-Dec-19","I05",NA,NA,"Southern Hill Myna",4,NA,NA,NA,"Gracula indica","acoustic_data"
"2024 Summer","2024-Apr-24","H06",NA,NA,"White-throated Kingfisher",2,NA,NA,NA,"Halcyon smyrnensis","acoustic_data"
"2024 Summer","2024-Apr-25","F05",NA,NA,"White-throated Kingfisher",12,NA,NA,NA,"Halcyon smyrnensis","acoustic_data"
"2024 Summer","2024-Apr-25","G04",NA,NA,"White-throated Kingfisher",9,NA,NA,NA,"Halcyon smyrnensis","acoustic_data"
"2024 Winter","2024-Dec-19","D02",NA,NA,"White-throated Kingfisher",2,NA,NA,NA,"Halcyon smyrnensis","acoustic_data"
"2024 Summer","2024-Apr-24","I06",NA,NA,"Malabar Trogon",1,NA,NA,NA,"Harpactes fasciatus","acoustic_data"
"2024 Summer","2024-Apr-25","H05",NA,NA,"Malabar Trogon",1,NA,NA,NA,"Harpactes fasciatus","acoustic_data"
"2024 Summer","2024-Apr-25","J05",NA,NA,"Malabar Trogon",1,NA,NA,NA,"Harpactes fasciatus","acoustic_data"
"2024 Winter","2024-Dec-18","K05",NA,NA,"Malabar Trogon",1,NA,NA,NA,"Harpactes fasciatus","acoustic_data"
"2024 Winter","2024-Dec-18","N10",NA,NA,"Malabar Trogon",10,NA,NA,NA,"Harpactes fasciatus","acoustic_data"
"2024 Winter","2024-Dec-19","F03",NA,NA,"Malabar Trogon",3,NA,NA,NA,"Harpactes fasciatus","acoustic_data"
"2024 Summer","2024-Apr-25","F02",NA,NA,"Square-tailed Bulbul",2,NA,NA,NA,"Hypsipetes ganeesa","acoustic_data"
"2024 Summer","2024-Apr-25","J04",NA,NA,"Square-tailed Bulbul",1,NA,NA,NA,"Hypsipetes ganeesa","acoustic_data"
"2024 Winter","2024-Dec-16","J10",NA,NA,"Square-tailed Bulbul",1,NA,NA,NA,"Hypsipetes ganeesa","acoustic_data"
"2024 Winter","2024-Dec-16","J11",NA,NA,"Square-tailed Bulbul",1,NA,NA,NA,"Hypsipetes ganeesa","acoustic_data"
"2024 Winter","2024-Dec-16","J12",NA,NA,"Square-tailed Bulbul",3,NA,NA,NA,"Hypsipetes ganeesa","acoustic_data"
"2024 Winter","2024-Dec-16","K10",NA,NA,"Square-tailed Bulbul",2,NA,NA,NA,"Hypsipetes ganeesa","acoustic_data"
"2024 Winter","2024-Dec-16","L13",NA,NA,"Square-tailed Bulbul",1,NA,NA,NA,"Hypsipetes ganeesa","acoustic_data"
"2024 Winter","2024-Dec-16","M11",NA,NA,"Square-tailed Bulbul",1,NA,NA,NA,"Hypsipetes ganeesa","acoustic_data"
"2024 Winter","2024-Dec-17","H14",NA,NA,"Square-tailed Bulbul",4,NA,NA,NA,"Hypsipetes ganeesa","acoustic_data"
"2024 Winter","2024-Dec-17","K15",NA,NA,"Square-tailed Bulbul",8,NA,NA,NA,"Hypsipetes ganeesa","acoustic_data"
"2024 Winter","2024-Dec-18","J05",NA,NA,"Square-tailed Bulbul",1,NA,NA,NA,"Hypsipetes ganeesa","acoustic_data"
"2024 Summer","2024-Apr-22","G12",NA,NA,"Yellow-browed Bulbul",7,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-22","G13",NA,NA,"Yellow-browed Bulbul",7,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-22","H10",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-22","H11",NA,NA,"Yellow-browed Bulbul",6,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-22","J11",NA,NA,"Yellow-browed Bulbul",5,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-22","K10",NA,NA,"Yellow-browed Bulbul",2,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-22","L12",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-22","M09",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-23","G14",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-23","K15",NA,NA,"Yellow-browed Bulbul",2,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-23","K17",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-23","L17",NA,NA,"Yellow-browed Bulbul",62,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-23","M17",NA,NA,"Yellow-browed Bulbul",4,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-23","N10",NA,NA,"Yellow-browed Bulbul",6,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-23","N12",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-23","N15",NA,NA,"Yellow-browed Bulbul",4,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-24","H14",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-24","H15",NA,NA,"Yellow-browed Bulbul",2,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-24","I14",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-24","J06",NA,NA,"Yellow-browed Bulbul",9,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-24","J14",NA,NA,"Yellow-browed Bulbul",24,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-24","J15",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-24","J17",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-24","L08",NA,NA,"Yellow-browed Bulbul",15,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-24","M08",NA,NA,"Yellow-browed Bulbul",6,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-25","D02",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-25","E02",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-25","F03",NA,NA,"Yellow-browed Bulbul",3,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-25","H03",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-25","H04",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-25","I03",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-25","I05",NA,NA,"Yellow-browed Bulbul",7,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-25","K04",NA,NA,"Yellow-browed Bulbul",7,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-16","G13",NA,NA,"Yellow-browed Bulbul",42,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-16","H10",NA,NA,"Yellow-browed Bulbul",4,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-16","H13",NA,NA,"Yellow-browed Bulbul",35,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-16","J09",NA,NA,"Yellow-browed Bulbul",8,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-16","J12",NA,NA,"Yellow-browed Bulbul",2,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-16","K09",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-16","K12",NA,NA,"Yellow-browed Bulbul",2,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-16","L11",NA,NA,"Yellow-browed Bulbul",18,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-16","L12",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-16","M09",NA,NA,"Yellow-browed Bulbul",12,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-16","M10",NA,NA,"Yellow-browed Bulbul",4,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-16","M12",NA,NA,"Yellow-browed Bulbul",21,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-16","M13",NA,NA,"Yellow-browed Bulbul",9,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","F15",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","F16",NA,NA,"Yellow-browed Bulbul",4,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","G14",NA,NA,"Yellow-browed Bulbul",9,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","G15",NA,NA,"Yellow-browed Bulbul",4,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","G16",NA,NA,"Yellow-browed Bulbul",3,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","H17",NA,NA,"Yellow-browed Bulbul",8,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","I14",NA,NA,"Yellow-browed Bulbul",54,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","I15",NA,NA,"Yellow-browed Bulbul",17,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","I16",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","I17",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","J14",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","J16",NA,NA,"Yellow-browed Bulbul",10,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","J17",NA,NA,"Yellow-browed Bulbul",3,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","K16",NA,NA,"Yellow-browed Bulbul",9,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","K17",NA,NA,"Yellow-browed Bulbul",8,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","L15",NA,NA,"Yellow-browed Bulbul",2,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","L16",NA,NA,"Yellow-browed Bulbul",13,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","L17",NA,NA,"Yellow-browed Bulbul",7,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","M15",NA,NA,"Yellow-browed Bulbul",6,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","M16",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","N12",NA,NA,"Yellow-browed Bulbul",3,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","N13",NA,NA,"Yellow-browed Bulbul",8,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","N14",NA,NA,"Yellow-browed Bulbul",2,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","N15",NA,NA,"Yellow-browed Bulbul",24,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-17","N16",NA,NA,"Yellow-browed Bulbul",6,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","G09",NA,NA,"Yellow-browed Bulbul",14,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","H06",NA,NA,"Yellow-browed Bulbul",2,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","H07",NA,NA,"Yellow-browed Bulbul",2,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","J05",NA,NA,"Yellow-browed Bulbul",2,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","J06",NA,NA,"Yellow-browed Bulbul",53,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","J07",NA,NA,"Yellow-browed Bulbul",58,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","J08",NA,NA,"Yellow-browed Bulbul",9,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","K04",NA,NA,"Yellow-browed Bulbul",14,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","M08",NA,NA,"Yellow-browed Bulbul",8,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","N09",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","N10",NA,NA,"Yellow-browed Bulbul",32,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","N11",NA,NA,"Yellow-browed Bulbul",3,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","O08",NA,NA,"Yellow-browed Bulbul",2,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-18","P08",NA,NA,"Yellow-browed Bulbul",3,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-19","C03",NA,NA,"Yellow-browed Bulbul",3,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-19","G03",NA,NA,"Yellow-browed Bulbul",1,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-19","H03",NA,NA,"Yellow-browed Bulbul",27,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Winter","2024-Dec-19","H04",NA,NA,"Yellow-browed Bulbul",2,NA,NA,NA,"Iole indica","acoustic_data"
"2024 Summer","2024-Apr-22","G12",NA,NA,"Asian Fairy-bluebird",13,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Summer","2024-Apr-22","L13",NA,NA,"Asian Fairy-bluebird",6,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Summer","2024-Apr-22","M09",NA,NA,"Asian Fairy-bluebird",3,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Summer","2024-Apr-23","N11",NA,NA,"Asian Fairy-bluebird",1,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Summer","2024-Apr-23","N12",NA,NA,"Asian Fairy-bluebird",1,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Summer","2024-Apr-23","N15",NA,NA,"Asian Fairy-bluebird",3,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Summer","2024-Apr-24","I15",NA,NA,"Asian Fairy-bluebird",1,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Summer","2024-Apr-24","J07",NA,NA,"Asian Fairy-bluebird",2,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Summer","2024-Apr-24","J16",NA,NA,"Asian Fairy-bluebird",1,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Summer","2024-Apr-24","J17",NA,NA,"Asian Fairy-bluebird",3,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Summer","2024-Apr-24","L08",NA,NA,"Asian Fairy-bluebird",4,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Summer","2024-Apr-25","F02",NA,NA,"Asian Fairy-bluebird",22,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-16","M13",NA,NA,"Asian Fairy-bluebird",7,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-17","M15",NA,NA,"Asian Fairy-bluebird",2,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-17","N12",NA,NA,"Asian Fairy-bluebird",11,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-17","N16",NA,NA,"Asian Fairy-bluebird",51,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-18","J06",NA,NA,"Asian Fairy-bluebird",5,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-18","M08",NA,NA,"Asian Fairy-bluebird",1,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-18","O08",NA,NA,"Asian Fairy-bluebird",6,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-18","P08",NA,NA,"Asian Fairy-bluebird",1,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-19","D02",NA,NA,"Asian Fairy-bluebird",1,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-19","D03",NA,NA,"Asian Fairy-bluebird",2,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-19","E03",NA,NA,"Asian Fairy-bluebird",44,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-19","F03",NA,NA,"Asian Fairy-bluebird",3,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-19","F04",NA,NA,"Asian Fairy-bluebird",15,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-19","G03",NA,NA,"Asian Fairy-bluebird",7,NA,NA,NA,"Irena puella","acoustic_data"
"2024 Winter","2024-Dec-16","L14",NA,NA,"Crimson-backed Sunbird",1,NA,NA,NA,"Leptocoma minima","acoustic_data"
"2024 Winter","2024-Dec-16","M09",NA,NA,"Crimson-backed Sunbird",2,NA,NA,NA,"Leptocoma minima","acoustic_data"
"2024 Winter","2024-Dec-16","M10",NA,NA,"Crimson-backed Sunbird",3,NA,NA,NA,"Leptocoma minima","acoustic_data"
"2024 Winter","2024-Dec-17","I16",NA,NA,"Crimson-backed Sunbird",4,NA,NA,NA,"Leptocoma minima","acoustic_data"
"2024 Winter","2024-Dec-17","J16",NA,NA,"Crimson-backed Sunbird",7,NA,NA,NA,"Leptocoma minima","acoustic_data"
"2024 Winter","2024-Dec-17","K16",NA,NA,"Crimson-backed Sunbird",4,NA,NA,NA,"Leptocoma minima","acoustic_data"
"2024 Winter","2024-Dec-17","M14",NA,NA,"Crimson-backed Sunbird",1,NA,NA,NA,"Leptocoma minima","acoustic_data"
"2024 Winter","2024-Dec-17","M17",NA,NA,"Crimson-backed Sunbird",2,NA,NA,NA,"Leptocoma minima","acoustic_data"
"2024 Winter","2024-Dec-17","N15",NA,NA,"Crimson-backed Sunbird",1,NA,NA,NA,"Leptocoma minima","acoustic_data"
"2024 Winter","2024-Dec-18","J04",NA,NA,"Crimson-backed Sunbird",1,NA,NA,NA,"Leptocoma minima","acoustic_data"
"2024 Winter","2024-Dec-18","L05",NA,NA,"Crimson-backed Sunbird",1,NA,NA,NA,"Leptocoma minima","acoustic_data"
"2024 Winter","2024-Dec-18","N09",NA,NA,"Crimson-backed Sunbird",1,NA,NA,NA,"Leptocoma minima","acoustic_data"
"2024 Summer","2024-Apr-23","N15",NA,NA,"Vernal Hanging-Parrot",1,NA,NA,NA,"Loriculus vernalis","acoustic_data"
"2024 Summer","2024-Apr-24","I16",NA,NA,"Vernal Hanging-Parrot",1,NA,NA,NA,"Loriculus vernalis","acoustic_data"
"2024 Summer","2024-Apr-25","D03",NA,NA,"Vernal Hanging-Parrot",1,NA,NA,NA,"Loriculus vernalis","acoustic_data"
"2024 Winter","2024-Dec-16","G12",NA,NA,"Vernal Hanging-Parrot",1,NA,NA,NA,"Loriculus vernalis","acoustic_data"
